age,gender,education,income,experience,home_ownership,loan_amount,loan_intent,loan_int_rate,loan_percent_income,credit_score,pending_loan,loan_status
29,male,Bachelor,127046,8,RENT,24000,VENTURE,11.57,0.19,615,Yes,0
24,female,Master,96551,0,OWN,25123,PERSONAL,10.38,0.26,620,Yes,0
29,male,Bachelor,162898,3,MORTGAGE,11000,VENTURE,9.79,0.07,704,No,0
27,female,Doctorate,249925,1,RENT,22000,PERSONAL,10.62,0.09,653,Yes,0
23,female,Associate,54877,0,RENT,11259,PERSONAL,12.29,0.21,516,Yes,0
28,male,Bachelor,116090,4,RENT,15000,EDUCATION,10.23,0.13,641,No,0
30,male,Doctorate,118180,8,MORTGAGE,16000,DEBTCONSOLIDATION,9.5,0.14,626,No,0
24,male,Associate,54390,3,OWN,17000,HOMEIMPROVEMENT,8.58,0.31,639,No,0
29,male,Bachelor,67418,6,MORTGAGE,23700,DEBTCONSOLIDATION,8.2,0.35,585,Yes,0
27,female,Bachelor,297898,5,RENT,18000,EDUCATION,15.23,0.06,692,No,0
27,male,Bachelor,72949,5,RENT,12000,HOMEIMPROVEMENT,13.21,0.16,694,Yes,0
40,male,High School,48879,18,OWN,13750,MEDICAL,8.88,0.28,635,Yes,0
24,male,Bachelor,61226,0,RENT,14000,VENTURE,9.76,0.23,654,Yes,0
23,male,Associate,115126,0,MORTGAGE,10000,PERSONAL,7.96,0.09,577,Yes,0
24,male,High School,90694,4,RENT,12000,PERSONAL,12.53,0.13,592,Yes,0
29,male,Master,72900,5,RENT,17000,PERSONAL,14.12,0.23,617,Yes,0
28,male,Master,87251,4,MORTGAGE,18000,PERSONAL,11.88,0.21,617,No,0
31,female,Associate,241190,10,MORTGAGE,18806,VENTURE,11.67,0.08,554,Yes,0
28,male,Bachelor,49021,3,RENT,11548,PERSONAL,11.9,0.24,671,No,0
24,female,Bachelor,115131,1,RENT,10000,PERSONAL,10.87,0.09,645,Yes,0
27,female,Associate,68343,6,RENT,14000,MEDICAL,10.94,0.2,711,Yes,0
22,male,Bachelor,42826,0,MORTGAGE,12149,VENTURE,14.14,0.28,628,Yes,0
28,male,Associate,60975,8,RENT,15000,PERSONAL,7.25,0.25,681,Yes,0
24,female,Master,121194,0,MORTGAGE,25000,VENTURE,11.43,0.21,668,Yes,0
23,male,Master,105992,0,RENT,20000,DEBTCONSOLIDATION,13.4,0.19,675,Yes,0
25,female,Bachelor,73505,1,RENT,17000,PERSONAL,11.71,0.23,619,Yes,0
30,male,Bachelor,204882,9,RENT,24780,HOMEIMPROVEMENT,14.27,0.12,545,No,0
28,female,High School,75361,8,RENT,10411,EDUCATION,13.25,0.14,498,Yes,0
25,female,High School,66107,4,MORTGAGE,13850,PERSONAL,9.23,0.21,579,Yes,0
27,male,Bachelor,129191,4,MORTGAGE,10932,VENTURE,9.39,0.08,658,No,0
25,male,Master,42474,0,RENT,10000,VENTURE,11.8,0.24,686,Yes,0
26,male,Bachelor,72707,2,MORTGAGE,16000,EDUCATION,7.89,0.22,655,Yes,0
33,male,Associate,131792,12,MORTGAGE,18388,MEDICAL,12.24,0.14,600,Yes,0
29,female,Bachelor,91317,8,RENT,17000,VENTURE,11.26,0.19,608,Yes,0
23,female,Associate,79805,0,RENT,10018,DEBTCONSOLIDATION,11.78,0.13,630,No,0
44,male,Master,72752,20,RENT,15000,HOMEIMPROVEMENT,11.01,0.21,745,No,0
24,male,Master,162473,4,MORTGAGE,12763,VENTURE,13.61,0.08,693,No,0
23,male,Associate,72693,2,MORTGAGE,13200,PERSONAL,7.94,0.18,704,Yes,0
26,female,Associate,121224,6,MORTGAGE,24000,HOMEIMPROVEMENT,10.99,0.2,685,Yes,0
28,male,Bachelor,151081,5,MORTGAGE,20000,DEBTCONSOLIDATION,11.03,0.13,613,No,0
27,female,High School,81379,5,RENT,12000,EDUCATION,11.27,0.15,650,Yes,0
25,male,Master,192994,4,MORTGAGE,20000,VENTURE,16.96,0.1,673,No,0
27,female,Bachelor,192586,4,MORTGAGE,25000,HOMEIMPROVEMENT,11.01,0.13,690,No,0
34,male,Bachelor,63663,12,RENT,14000,VENTURE,12.04,0.22,680,No,0
26,male,Bachelor,60867,0,MORTGAGE,20000,HOMEIMPROVEMENT,14.75,0.33,585,Yes,0
32,female,Associate,180914,12,OWN,24000,VENTURE,7.11,0.13,624,No,0
32,female,Bachelor,121714,9,RENT,20000,PERSONAL,9.88,0.16,537,Yes,0
32,female,Associate,46895,6,RENT,10970,EDUCATION,8.2,0.23,676,No,0
23,female,High School,76047,0,MORTGAGE,12000,MEDICAL,7.29,0.16,650,No,0
24,female,Master,54740,0,RENT,12000,MEDICAL,8.28,0.22,592,Yes,0
24,female,Bachelor,116035,0,MORTGAGE,10000,EDUCATION,10.17,0.09,641,No,0
26,male,Bachelor,77089,0,MORTGAGE,20000,EDUCATION,9.67,0.26,670,Yes,0
27,female,Bachelor,79388,3,RENT,18000,HOMEIMPROVEMENT,10.15,0.23,672,No,0
27,female,High School,67014,6,RENT,10000,EDUCATION,10.27,0.15,644,Yes,0
23,male,Associate,108997,1,RENT,12000,EDUCATION,9.17,0.11,631,Yes,0
24,male,Master,67095,5,RENT,10000,VENTURE,14.36,0.15,627,Yes,0
27,male,Bachelor,121020,7,MORTGAGE,15000,MEDICAL,13.88,0.12,642,Yes,0
28,female,Bachelor,68440,5,MORTGAGE,13000,VENTURE,9.98,0.19,628,Yes,0
27,female,Bachelor,49047,2,RENT,12000,VENTURE,10.23,0.24,659,No,0
24,female,Associate,54823,2,MORTGAGE,14589,EDUCATION,10.16,0.27,650,No,0
35,male,Associate,76205,10,RENT,14000,EDUCATION,11.16,0.18,717,No,0
33,male,Master,229181,9,MORTGAGE,20326,VENTURE,12.94,0.09,675,No,0
24,male,High School,159202,1,MORTGAGE,10000,HOMEIMPROVEMENT,8.76,0.06,629,Yes,0
24,male,Master,109232,4,RENT,15000,HOMEIMPROVEMENT,16,0.14,604,Yes,0
32,female,Bachelor,68343,8,MORTGAGE,11507,HOMEIMPROVEMENT,11.01,0.17,670,Yes,0
29,female,High School,76925,4,RENT,10000,MEDICAL,14.71,0.13,524,Yes,0
32,male,High School,130831,8,MORTGAGE,15000,DEBTCONSOLIDATION,10.05,0.11,566,Yes,0
30,female,High School,205616,6,RENT,25000,HOMEIMPROVEMENT,13.01,0.12,553,Yes,0
31,male,Bachelor,116527,9,MORTGAGE,12000,VENTURE,11.52,0.1,653,Yes,0
29,female,Doctorate,78876,4,MORTGAGE,15000,VENTURE,11.37,0.19,732,Yes,0
34,female,Master,95502,11,RENT,10761,HOMEIMPROVEMENT,11.83,0.11,731,Yes,0
26,male,Bachelor,103301,3,RENT,12000,PERSONAL,11.01,0.12,623,No,0
33,female,Associate,241141,11,MORTGAGE,20000,PERSONAL,11.48,0.08,627,Yes,0
24,male,Associate,81396,3,RENT,20000,HOMEIMPROVEMENT,11.29,0.25,621,Yes,0
33,female,Doctorate,76848,10,MORTGAGE,13334,VENTURE,12.58,0.17,718,No,0
29,male,Associate,61234,6,RENT,14454,DEBTCONSOLIDATION,11.01,0.24,524,Yes,0
29,male,High School,111212,4,MORTGAGE,22147,HOMEIMPROVEMENT,8.11,0.2,637,Yes,0
27,male,Bachelor,48896,4,OWN,15000,HOMEIMPROVEMENT,9.1,0.31,536,Yes,0
28,male,Master,133240,9,MORTGAGE,15000,HOMEIMPROVEMENT,7.9,0.11,665,No,0
26,female,Associate,73033,3,MORTGAGE,13500,PERSONAL,7.49,0.18,629,Yes,0
27,male,High School,144916,4,RENT,11040,EDUCATION,12.59,0.08,610,Yes,0
22,female,Bachelor,65844,0,RENT,12000,DEBTCONSOLIDATION,10.19,0.18,624,No,0
32,male,High School,169170,10,MORTGAGE,12000,HOMEIMPROVEMENT,9.25,0.07,583,Yes,0
28,male,Associate,174853,6,MORTGAGE,12000,PERSONAL,10.8,0.07,611,No,0
31,female,High School,114965,7,MORTGAGE,25000,PERSONAL,12.36,0.22,573,Yes,0
28,male,High School,180789,6,MORTGAGE,20000,PERSONAL,11.46,0.11,632,No,0
29,male,High School,99466,6,MORTGAGE,10000,PERSONAL,8.61,0.1,593,No,0
25,male,High School,103054,2,MORTGAGE,20810,VENTURE,11.62,0.2,664,Yes,0
29,female,Bachelor,67222,5,RENT,14000,EDUCATION,11.51,0.21,655,Yes,0
37,female,Associate,100713,16,RENT,10292,EDUCATION,8.74,0.1,628,Yes,0
28,female,Master,45763,3,RENT,10000,EDUCATION,7.75,0.22,632,Yes,0
27,male,High School,57267,2,MORTGAGE,12328,DEBTCONSOLIDATION,10.42,0.22,604,Yes,0
31,male,High School,133054,9,RENT,10000,HOMEIMPROVEMENT,11.38,0.08,668,Yes,0
26,male,Bachelor,145353,7,MORTGAGE,10000,EDUCATION,8.41,0.07,672,No,0
24,female,High School,147981,1,RENT,12000,MEDICAL,7.78,0.08,521,Yes,0
26,male,Associate,60931,4,MORTGAGE,10000,EDUCATION,7.88,0.16,595,Yes,0
23,female,Master,72756,0,MORTGAGE,12000,PERSONAL,11.19,0.16,691,No,0
29,male,Associate,231223,4,MORTGAGE,20000,VENTURE,8.87,0.09,562,Yes,0
29,female,Doctorate,204918,10,MORTGAGE,25000,HOMEIMPROVEMENT,14.15,0.12,663,No,0
26,male,High School,157185,5,MORTGAGE,15000,MEDICAL,11.51,0.1,519,Yes,0
27,male,Associate,84727,6,MORTGAGE,15000,MEDICAL,7.27,0.18,585,Yes,0
33,male,High School,68284,10,MORTGAGE,12000,MEDICAL,6.59,0.18,675,No,0
22,female,High School,82672,2,MORTGAGE,10000,EDUCATION,10.97,0.12,592,Yes,0
28,female,Associate,130324,5,MORTGAGE,27400,EDUCATION,10.99,0.21,593,No,0
25,male,Associate,93358,2,RENT,15000,PERSONAL,6.88,0.16,652,No,0
26,female,High School,48950,3,RENT,12000,MEDICAL,10,0.25,558,Yes,0
23,male,Bachelor,106169,1,MORTGAGE,25000,HOMEIMPROVEMENT,11.77,0.24,567,No,0
24,female,Associate,60939,2,RENT,15000,VENTURE,13.62,0.25,600,Yes,0
30,male,Bachelor,82760,5,MORTGAGE,10000,PERSONAL,8.61,0.12,704,Yes,0
32,male,Master,87958,11,MORTGAGE,11373,PERSONAL,12.88,0.13,717,Yes,0
29,female,Associate,121065,10,MORTGAGE,15000,MEDICAL,11.17,0.12,650,Yes,0
36,female,Bachelor,99955,12,MORTGAGE,26026,EDUCATION,11.01,0.26,527,Yes,0
24,female,Bachelor,120597,0,MORTGAGE,15000,MEDICAL,11.75,0.12,721,No,0
24,female,Bachelor,102963,2,RENT,10000,PERSONAL,13.81,0.1,542,No,0
25,male,Master,90737,3,MORTGAGE,15000,DEBTCONSOLIDATION,6.99,0.17,635,Yes,0
29,male,Master,60923,2,MORTGAGE,21870,PERSONAL,12.1,0.36,598,No,0
35,male,Associate,110368,11,RENT,10000,MEDICAL,8.63,0.09,692,Yes,0
31,female,Associate,212614,5,MORTGAGE,21094,DEBTCONSOLIDATION,12.36,0.1,669,Yes,0
22,female,High School,85960,0,RENT,10000,MEDICAL,12.11,0.12,637,No,0
24,female,High School,103046,3,MORTGAGE,12000,VENTURE,6.77,0.12,577,Yes,0
32,female,High School,198849,10,MORTGAGE,13518,VENTURE,10.31,0.07,563,Yes,0
25,male,Bachelor,74345,2,MORTGAGE,17000,HOMEIMPROVEMENT,6.03,0.23,617,Yes,0
24,female,Associate,55288,0,RENT,13482,EDUCATION,7.88,0.24,660,Yes,0
23,female,High School,200017,2,MORTGAGE,12000,PERSONAL,12.88,0.06,576,No,0
25,female,Master,157347,0,MORTGAGE,15000,HOMEIMPROVEMENT,11.85,0.1,673,Yes,0
32,male,High School,193173,13,MORTGAGE,22325,VENTURE,11.1,0.12,617,Yes,0
28,male,Master,90861,9,RENT,18000,VENTURE,12.44,0.2,593,Yes,0
27,male,Associate,88672,6,MORTGAGE,12000,EDUCATION,9.23,0.14,652,No,0
23,male,Master,48943,4,OWN,15000,EDUCATION,12.45,0.31,699,No,0
22,male,Bachelor,73179,0,MORTGAGE,12000,EDUCATION,10.45,0.16,679,Yes,0
34,female,Bachelor,73208,11,MORTGAGE,10047,PERSONAL,13.19,0.14,682,No,0
35,male,Associate,87524,12,MORTGAGE,12913,HOMEIMPROVEMENT,6.43,0.15,678,No,0
28,male,Bachelor,133302,3,MORTGAGE,15000,EDUCATION,12.9,0.11,655,Yes,0
23,male,Bachelor,88477,0,MORTGAGE,11209,PERSONAL,11.05,0.13,607,Yes,0
37,female,Bachelor,73064,12,MORTGAGE,18000,HOMEIMPROVEMENT,10.01,0.25,672,Yes,0
27,female,High School,116332,7,RENT,17317,PERSONAL,11.31,0.15,637,No,0
30,female,Associate,144783,6,MORTGAGE,18384,PERSONAL,9.76,0.13,656,No,0
26,female,Master,49263,1,RENT,12000,MEDICAL,10.65,0.24,702,Yes,0
24,male,High School,126860,0,MORTGAGE,20000,VENTURE,11.48,0.16,648,Yes,0
27,male,Bachelor,97213,0,MORTGAGE,15000,EDUCATION,15.58,0.15,577,Yes,0
25,male,High School,88857,0,RENT,14000,PERSONAL,13.03,0.16,657,No,0
27,male,High School,55082,5,MORTGAGE,15000,VENTURE,14.98,0.27,560,No,0
24,female,Master,48818,2,RENT,11000,PERSONAL,10.98,0.23,667,Yes,0
22,male,High School,73184,0,MORTGAGE,17500,DEBTCONSOLIDATION,7.88,0.24,522,Yes,0
23,male,High School,49137,0,RENT,10000,EDUCATION,11.01,0.2,504,Yes,0
26,male,Master,144794,4,MORTGAGE,10000,HOMEIMPROVEMENT,12.12,0.07,549,No,0
26,male,Bachelor,44547,1,MORTGAGE,12000,VENTURE,11.07,0.27,592,Yes,0
23,female,High School,97084,0,RENT,12000,EDUCATION,12.09,0.12,632,Yes,0
34,male,Associate,576590,9,MORTGAGE,14929,DEBTCONSOLIDATION,14.59,0.03,651,No,0
34,male,Doctorate,180949,9,MORTGAGE,10000,MEDICAL,12.61,0.06,684,Yes,0
25,female,Associate,72688,3,MORTGAGE,18500,EDUCATION,13.8,0.25,619,Yes,0
45,female,High School,43611,24,RENT,10000,MEDICAL,10.25,0.23,646,Yes,0
30,female,High School,72930,7,RENT,12000,PERSONAL,11.43,0.16,647,Yes,0
24,female,High School,90954,0,MORTGAGE,12000,HOMEIMPROVEMENT,6.67,0.13,632,No,0
27,male,Bachelor,54272,3,OWN,20000,VENTURE,10.21,0.37,571,Yes,0
25,female,Associate,193155,3,RENT,20000,PERSONAL,14.47,0.1,685,No,0
23,male,High School,79867,1,MORTGAGE,16800,PERSONAL,13.05,0.21,618,No,0
23,male,Bachelor,69057,0,MORTGAGE,11406,MEDICAL,10.3,0.17,559,Yes,0
24,male,High School,121202,2,MORTGAGE,12993,EDUCATION,11.26,0.11,657,No,0
28,female,Associate,94732,7,MORTGAGE,13000,EDUCATION,11.01,0.14,632,No,0
28,male,Master,43549,9,RENT,10000,MEDICAL,10.56,0.23,624,Yes,0
30,male,Associate,85141,7,RENT,13053,EDUCATION,8.65,0.15,575,Yes,0
23,female,Associate,121118,3,MORTGAGE,25000,VENTURE,11.59,0.21,662,Yes,0
31,male,High School,129359,5,MORTGAGE,12000,EDUCATION,13.65,0.09,583,Yes,0
36,male,High School,64453,12,RENT,12000,DEBTCONSOLIDATION,11.22,0.19,584,Yes,0
30,male,Bachelor,146301,10,MORTGAGE,25361,HOMEIMPROVEMENT,16,0.17,580,Yes,0
32,female,High School,116381,12,MORTGAGE,20000,VENTURE,12.74,0.17,626,Yes,0
44,female,Bachelor,403758,16,OWN,10856,VENTURE,11.74,0.03,635,Yes,0
26,male,Bachelor,133139,0,MORTGAGE,25000,PERSONAL,11.37,0.19,638,No,0
25,female,High School,72873,4,MORTGAGE,10000,EDUCATION,11.97,0.14,595,Yes,0
31,male,Associate,180756,11,MORTGAGE,24353,PERSONAL,10.98,0.13,666,Yes,0
33,male,Bachelor,42533,9,MORTGAGE,10000,MEDICAL,9.64,0.24,711,Yes,0
22,male,Associate,92665,0,MORTGAGE,15000,PERSONAL,10.99,0.16,594,Yes,0
28,female,Bachelor,151074,8,RENT,10996,PERSONAL,11.91,0.07,593,No,0
29,male,Associate,73877,6,RENT,12000,VENTURE,6.38,0.16,654,Yes,0
26,male,Bachelor,123605,1,MORTGAGE,15000,HOMEIMPROVEMENT,13.7,0.12,614,No,0
34,male,Master,48991,10,RENT,12000,MEDICAL,10.78,0.24,676,No,0
27,female,Master,96719,3,MORTGAGE,15000,EDUCATION,11.98,0.16,570,No,0
27,male,Bachelor,132879,4,MORTGAGE,25000,PERSONAL,11.19,0.19,685,Yes,0
29,female,High School,84755,4,RENT,10000,HOMEIMPROVEMENT,13,0.12,689,No,0
23,male,Bachelor,192961,1,MORTGAGE,35000,VENTURE,13.18,0.18,657,Yes,0
26,male,Bachelor,67234,4,RENT,10000,VENTURE,12.54,0.15,646,Yes,0
25,male,Associate,85277,3,RENT,12000,VENTURE,9.88,0.14,623,No,0
28,female,Bachelor,272305,5,MORTGAGE,31131,HOMEIMPROVEMENT,9.73,0.11,657,No,0
29,female,High School,102806,9,RENT,10000,HOMEIMPROVEMENT,7.88,0.1,697,Yes,0
26,female,Master,156968,1,MORTGAGE,30000,VENTURE,10.94,0.19,618,Yes,0
48,male,Associate,145056,25,RENT,12000,MEDICAL,10.99,0.08,698,Yes,0
30,male,Master,55792,8,MORTGAGE,18000,MEDICAL,7.66,0.32,587,Yes,0
32,male,Master,102901,10,MORTGAGE,20000,VENTURE,8.98,0.19,745,No,0
28,male,Bachelor,37104,2,MORTGAGE,12000,EDUCATION,10.16,0.32,583,Yes,0
28,male,High School,122267,5,MORTGAGE,15000,HOMEIMPROVEMENT,9.33,0.12,523,Yes,0
33,male,Associate,78921,11,MORTGAGE,12000,PERSONAL,7.54,0.15,585,Yes,0
38,female,High School,55775,13,MORTGAGE,10000,VENTURE,14.8,0.18,541,Yes,0
27,male,Bachelor,58479,4,MORTGAGE,12000,MEDICAL,11.67,0.21,694,Yes,0
28,female,Bachelor,75855,4,RENT,12000,VENTURE,11.56,0.16,677,Yes,0
29,female,Bachelor,75128,6,MORTGAGE,10000,EDUCATION,12.69,0.13,682,No,0
30,male,Associate,79074,6,MORTGAGE,23839,EDUCATION,17.15,0.3,685,Yes,0
34,male,Associate,63558,12,RENT,15000,VENTURE,11.56,0.24,686,Yes,0
23,female,Bachelor,51167,3,MORTGAGE,12000,PERSONAL,13.83,0.23,659,No,0
23,female,High School,71632,0,RENT,11000,PERSONAL,10.61,0.15,560,Yes,0
29,male,Associate,111336,6,MORTGAGE,15000,DEBTCONSOLIDATION,7.86,0.13,654,Yes,0
29,male,Associate,60928,4,MORTGAGE,21856,MEDICAL,12.23,0.36,705,No,0
33,female,Associate,100995,12,MORTGAGE,13137,PERSONAL,8.61,0.13,668,Yes,0
27,female,Bachelor,61498,3,MORTGAGE,11000,VENTURE,9.56,0.18,646,Yes,0
25,female,High School,91885,4,MORTGAGE,14479,MEDICAL,10.64,0.16,627,Yes,0
26,male,High School,78953,0,MORTGAGE,15000,EDUCATION,11.47,0.19,577,No,0
30,male,Master,88822,5,MORTGAGE,10807,PERSONAL,9.01,0.12,559,Yes,0
41,female,Bachelor,90988,18,RENT,12000,EDUCATION,7.7,0.13,668,No,0
25,female,Master,53752,1,RENT,10000,PERSONAL,8.89,0.19,630,No,0
26,male,Master,75365,3,MORTGAGE,17000,EDUCATION,6.8,0.23,654,Yes,0
24,female,High School,36745,1,OWN,10000,EDUCATION,12.45,0.27,638,Yes,0
28,female,Associate,120795,8,MORTGAGE,20000,EDUCATION,8.93,0.17,715,Yes,0
29,male,Bachelor,97141,7,MORTGAGE,22325,VENTURE,10.98,0.23,723,No,0
26,female,Bachelor,60939,6,MORTGAGE,11414,PERSONAL,7.79,0.19,582,Yes,0
32,male,Bachelor,47097,13,MORTGAGE,10000,VENTURE,10.25,0.21,650,Yes,0
25,male,Bachelor,181146,2,MORTGAGE,25000,DEBTCONSOLIDATION,10.75,0.14,671,No,0
27,female,Bachelor,91583,4,MORTGAGE,18044,MEDICAL,10.12,0.2,599,Yes,0
23,male,Associate,79222,0,MORTGAGE,12000,EDUCATION,10.96,0.15,555,Yes,0
32,female,Associate,73213,10,RENT,10000,VENTURE,7.06,0.14,611,No,0
24,female,Associate,48829,3,RENT,10000,DEBTCONSOLIDATION,11.55,0.2,653,No,0
28,male,Bachelor,49280,4,MORTGAGE,10000,DEBTCONSOLIDATION,10.26,0.2,640,No,0
26,female,Bachelor,132310,7,MORTGAGE,20000,VENTURE,17.02,0.15,587,Yes,0
22,male,Bachelor,54238,0,RENT,12800,MEDICAL,12.73,0.24,604,No,0
28,male,High School,136395,6,MORTGAGE,18937,VENTURE,15.23,0.14,622,Yes,0
26,female,High School,125983,1,MORTGAGE,19678,VENTURE,10.83,0.16,548,Yes,0
34,female,Bachelor,67128,11,RENT,12000,DEBTCONSOLIDATION,13,0.18,692,No,0
24,female,Bachelor,78962,3,MORTGAGE,10000,EDUCATION,7.55,0.13,621,Yes,0
42,female,Master,193109,19,OWN,24000,VENTURE,7.3,0.12,721,Yes,0
26,female,High School,108942,7,MORTGAGE,11054,PERSONAL,10.53,0.1,628,No,0
26,male,Bachelor,75372,4,MORTGAGE,12000,VENTURE,5.56,0.16,558,Yes,0
24,male,High School,61057,5,MORTGAGE,12571,DEBTCONSOLIDATION,10.58,0.21,585,Yes,0
24,male,Master,111803,0,RENT,12000,DEBTCONSOLIDATION,7.51,0.11,620,Yes,0
34,male,High School,205136,14,MORTGAGE,33571,PERSONAL,10.37,0.16,663,No,0
27,female,Associate,84816,4,RENT,13000,EDUCATION,12.06,0.15,552,Yes,0
25,male,Bachelor,70588,3,RENT,10000,EDUCATION,13.24,0.14,614,Yes,0
24,female,Associate,97291,3,MORTGAGE,15000,HOMEIMPROVEMENT,12.48,0.15,607,Yes,0
25,male,Associate,45117,2,MORTGAGE,10000,VENTURE,11.52,0.22,611,Yes,0
46,male,High School,81395,27,MORTGAGE,24028,EDUCATION,11.1,0.3,617,Yes,0
25,male,High School,72989,6,RENT,12740,DEBTCONSOLIDATION,10.76,0.17,646,Yes,0
24,male,Bachelor,130152,0,MORTGAGE,11433,EDUCATION,10.17,0.09,624,No,0
33,female,High School,43018,12,RENT,10000,VENTURE,11.66,0.23,633,Yes,0
22,male,Master,44330,0,RENT,10000,EDUCATION,9.99,0.23,656,Yes,0
26,female,Bachelor,89254,1,MORTGAGE,10000,EDUCATION,6.7,0.11,634,Yes,0
24,male,Bachelor,90076,1,RENT,11965,MEDICAL,12.47,0.13,678,No,0
31,female,Master,91455,8,RENT,14000,MEDICAL,11.99,0.15,588,Yes,0
23,male,Master,102911,0,RENT,12000,VENTURE,13.11,0.12,630,Yes,0
22,female,High School,53940,0,RENT,11906,MEDICAL,13.34,0.22,615,Yes,0
36,male,High School,74986,11,MORTGAGE,20000,EDUCATION,11.8,0.27,587,No,0
36,male,Bachelor,84973,14,RENT,10000,HOMEIMPROVEMENT,14.15,0.12,646,Yes,0
23,male,Bachelor,60739,0,RENT,14000,VENTURE,15.56,0.23,585,Yes,0
28,male,Master,158663,4,MORTGAGE,10095,HOMEIMPROVEMENT,10.77,0.06,570,No,0
28,male,Bachelor,356880,5,MORTGAGE,15443,VENTURE,9.71,0.04,645,Yes,0
27,female,Associate,76571,0,RENT,18000,EDUCATION,10.39,0.24,610,Yes,0
23,male,Bachelor,107510,1,MORTGAGE,24000,PERSONAL,7.02,0.22,660,No,0
30,male,Associate,61073,8,RENT,10000,DEBTCONSOLIDATION,11.04,0.16,649,Yes,0
39,female,Associate,121217,16,MORTGAGE,12000,MEDICAL,11.01,0.1,579,Yes,0
28,male,Bachelor,96918,5,MORTGAGE,24000,DEBTCONSOLIDATION,9.96,0.25,614,Yes,0
28,female,Master,108852,7,MORTGAGE,21000,VENTURE,10.61,0.19,623,Yes,0
25,female,Master,123310,3,MORTGAGE,13913,DEBTCONSOLIDATION,8.34,0.11,648,No,0
26,male,Bachelor,60731,1,MORTGAGE,17159,VENTURE,8.54,0.28,685,Yes,0
22,male,Bachelor,72999,0,RENT,10000,EDUCATION,13.11,0.14,667,Yes,0
25,male,Associate,87181,6,OWN,16000,VENTURE,11.97,0.18,613,No,0
25,female,Master,111068,0,RENT,12000,DEBTCONSOLIDATION,14.45,0.11,561,Yes,0
33,female,Master,103036,11,MORTGAGE,15000,EDUCATION,15.4,0.15,710,Yes,0
33,female,Bachelor,70717,10,RENT,14433,HOMEIMPROVEMENT,10.94,0.2,516,Yes,0
24,female,Bachelor,63020,3,RENT,10000,VENTURE,10.11,0.16,634,No,0
24,female,Associate,72790,1,RENT,12000,PERSONAL,15.23,0.16,647,No,0
24,male,High School,138952,1,MORTGAGE,12000,EDUCATION,6.41,0.09,638,Yes,0
28,male,Associate,138530,6,MORTGAGE,17799,EDUCATION,10.42,0.13,582,No,0
26,male,Associate,96798,2,RENT,12000,EDUCATION,14.8,0.12,616,Yes,0
25,female,Bachelor,108493,4,MORTGAGE,15000,MEDICAL,10.41,0.14,639,Yes,0
29,female,Bachelor,94762,7,RENT,10000,EDUCATION,17.52,0.11,650,No,0
30,female,Bachelor,115160,8,RENT,10000,DEBTCONSOLIDATION,10.31,0.09,633,No,0
24,female,High School,204866,1,RENT,12009,HOMEIMPROVEMENT,11.26,0.06,589,Yes,0
24,male,Associate,43880,1,OWN,11284,EDUCATION,12.21,0.26,595,Yes,0
40,female,Associate,45690,16,RENT,10750,EDUCATION,15.76,0.24,612,Yes,0
24,female,Bachelor,72943,3,RENT,10000,EDUCATION,11.01,0.14,596,Yes,0
24,female,Master,66952,3,OWN,18613,MEDICAL,12.63,0.28,712,Yes,0
29,female,High School,127134,6,MORTGAGE,25133,EDUCATION,11,0.2,662,Yes,0
25,female,Associate,37085,0,MORTGAGE,12000,EDUCATION,8.62,0.32,630,Yes,0
32,male,High School,145009,13,MORTGAGE,28225,MEDICAL,15.96,0.19,678,Yes,0
41,male,High School,85001,20,RENT,12000,MEDICAL,6.28,0.14,608,No,0
27,female,Bachelor,109367,2,RENT,10000,DEBTCONSOLIDATION,7.52,0.09,690,No,0
28,male,Associate,180823,5,MORTGAGE,10000,EDUCATION,10.77,0.06,694,No,0
24,male,Associate,133078,0,MORTGAGE,14709,VENTURE,12.24,0.11,651,Yes,0
27,male,Bachelor,111835,4,RENT,13000,DEBTCONSOLIDATION,7.65,0.12,628,No,0
24,male,Bachelor,118802,4,MORTGAGE,25000,VENTURE,11.66,0.21,622,No,0
32,male,Bachelor,205076,8,MORTGAGE,10000,PERSONAL,11.14,0.05,696,Yes,0
27,female,Bachelor,133791,7,MORTGAGE,28000,PERSONAL,8.14,0.21,687,No,0
38,male,High School,85086,12,MORTGAGE,20842,DEBTCONSOLIDATION,12.42,0.24,595,Yes,0
29,female,High School,118599,7,MORTGAGE,20000,VENTURE,8.96,0.17,597,Yes,0
30,female,Associate,81739,5,RENT,20000,HOMEIMPROVEMENT,13.34,0.24,587,Yes,0
26,male,Associate,58893,2,MORTGAGE,10000,PERSONAL,8.97,0.17,629,No,0
48,male,Associate,145233,28,MORTGAGE,29700,MEDICAL,9.42,0.2,672,No,0
25,male,High School,78838,3,MORTGAGE,12000,HOMEIMPROVEMENT,12.2,0.15,635,Yes,0
23,male,Master,127106,2,MORTGAGE,12000,VENTURE,8.51,0.09,591,Yes,0
25,female,Bachelor,72915,5,MORTGAGE,10000,DEBTCONSOLIDATION,11.23,0.14,586,Yes,0
26,female,Bachelor,104358,2,MORTGAGE,20000,PERSONAL,10.01,0.19,652,Yes,0
23,male,Master,87589,0,MORTGAGE,10000,HOMEIMPROVEMENT,11.87,0.11,694,No,0
24,male,Bachelor,110226,3,MORTGAGE,10000,MEDICAL,10.72,0.09,668,No,0
